sentiment,message,Tweet
1,"Yes, and not only in the future tense. (That is: Americans have already died because of climate change.) https://t.co/qbVh9YbGcc","Yes, and not only in the future tense. (That is: Americans have already died because of climate change.) "
1,"@WSJ 'perspective' ... he's facing criminal charges for deceiving everyone about climate change. 
Tillerson ... Go 'perspective' yourself. ��","@WSJ 'perspective' ... he's facing criminal charges for deceiving everyone about climate change. 
Tillerson ... Go 'perspective' yourself. ��"
1,Watching Scott Pruitt talk nonsense about global warming is raising my BP. #fool #ParisAgreement,Watching Scott Pruitt talk nonsense about global warming is raising my BP. #fool #ParisAgreement
1,People still trying to deny climate change while Miami basically flooded this morning.,People still trying to deny climate change while Miami basically flooded this morning.
1,In the news: Now that we are leaving the Paris Agreement what can Mainers do to help combat climate change https://t.co/C7cSlVsLa0,In the news: Now that we are leaving the Paris Agreement what can Mainers do to help combat climate change 
2,U.S. environmental agency chief says humans contribute to global warming - https://t.co/aSsz4eszXs,U.S. environmental agency chief says humans contribute to global warming - 
0,"@Austan_Goolsbee Please get real about climate change. Study the facts, and no, your not a good scientist","@Austan_Goolsbee Please get real about climate change. Study the facts, and no, your not a good scientist"
1,It doesn't matter if Donald Trump still believes climate change is a hoax https://t.co/JDe57L8Q0s https://t.co/Fq1krZUTJ9,It doesn't matter if Donald Trump still believes climate change is a hoax  
0,It doesn't matter if Donald Trump still believes climate change is a hoax https://t.co/BNccabWrJz #Tech #Technology https://t.co/xE7AA7nW1q,It doesn't matter if Donald Trump still believes climate change is a hoax  #Tech #Technology 
-1,@quinnessential @neiltyson climate change is a hoax,@quinnessential @neiltyson climate change is a hoax
0,its always them walking out of the room or getting mad when they state facts. yall shouldve seen the hurt faces in my global warming class,its always them walking out of the room or getting mad when they state facts. yall shouldve seen the hurt faces in my global warming class
1,"it's 2017 and people still find global warming as something they can choose, like 'i don't believe in global warming'
it's literally a fact?","it's 2017 and people still find global warming as something they can choose, like 'i don't believe in global warming'
it's literally a fact?"
0,"#bbcqt
I don't want a leader that says 'Yes, I'll press it'. N Korea has one of them.
Still nuclear winter would counteract global warming","#bbcqt
I don't want a leader that says 'Yes, I'll press it'. N Korea has one of them.
Still nuclear winter would counteract global warming"
1,Opinion: American executives who disagree with Trump over climate change ought to stand up for what they believe https://t.co/tqyIQva72K,Opinion: American executives who disagree with Trump over climate change ought to stand up for what they believe 
2,.@VernBuchanan breaks with @realDonaldTrump &amp; many other Republicans on climate change #ParisAgreement https://t.co/Oo0GnXiZDo,.@VernBuchanan breaks with @realDonaldTrump &amp; many other Republicans on climate change #ParisAgreement 
-1,@nytpolitics If all you people were as concerned about terrorism as you are about climate change....that'd be great.,@nytpolitics If all you people were as concerned about terrorism as you are about climate change....that'd be great.
2,Residents on remote Alaska island fear climate change will doom way of life - USA TODAY https://t.co/RBvcV3lnOC,Residents on remote Alaska island fear climate change will doom way of life - USA TODAY 
1,"CEOs donate to Repubs who reject climate change, somehow shocked, shocked when same party rejects climate change --&gt;
https://t.co/ZCYMYWwAcK","CEOs donate to Repubs who reject climate change, somehow shocked, shocked when same party rejects climate change --&gt;
"
-1,@travisjnichols @realDonaldTrump Here dumbass here's the truth Read It and Weep you climate change little bitch https://t.co/0kIKpIoQkk,@travisjnichols @realDonaldTrump Here dumbass here's the truth Read It and Weep you climate change little bitch 
-1,"@NBCPolitics @mitchellreports by climate change, are you talking about the extremist man made alarmist position or… https://t.co/NDAlX4Pt3W","@NBCPolitics @mitchellreports by climate change, are you talking about the extremist man made alarmist position or… "
-1,This accord was never about climate change. It was always about globalism and the UN taxing American business. Well… https://t.co/2bQ0cgZxhG,This accord was never about climate change. It was always about globalism and the UN taxing American business. Well… 
2,What does Trump believe about climate change? @CNNPolitics https://t.co/HVLOyyHMwd,What does Trump believe about climate change? @CNNPolitics 
1,Trump admin do not believe science about global warming and challenge it based on Technology. #inanefuckingidiots,Trump admin do not believe science about global warming and challenge it based on Technology. #inanefuckingidiots
1,@arnoldcam @VanJones68 2/2 in this reform to combat climate change since they are one of the top polluters,@arnoldcam @VanJones68 2/2 in this reform to combat climate change since they are one of the top polluters
0,@ArthurSchwartz @ACLU are they serious? Now I've seen everything. What does race have to do with climate change?,@ArthurSchwartz @ACLU are they serious? Now I've seen everything. What does race have to do with climate change?
2,Financial firms lead shareholder rebellion against ExxonMobil climate change policies https://t.co/KIEfhZJ0Ou,Financial firms lead shareholder rebellion against ExxonMobil climate change policies 
0,"Any of these people who take private jets should never, ever complain about climate change !!","Any of these people who take private jets should never, ever complain about climate change !!"
1,I added a video to a @YouTube playlist https://t.co/925Kp7Ga7u OBAMA DESTROYS Republicans on climate change,I added a video to a @YouTube playlist  OBAMA DESTROYS Republicans on climate change
-1,"@JohnKerry Your a fake, a fraud. Just like man-made climate change. Top ex NOAA scientist has revealed he skewed wa… https://t.co/vsiXmEHwcM","@JohnKerry Your a fake, a fraud. Just like man-made climate change. Top ex NOAA scientist has revealed he skewed wa… "
0,@Oil_Guns_Merica @Cernovich @LeoDiCaprio is a hypocrite just like the rest of the celebrities on climate change who… https://t.co/EAWd1mQ5NT,@Oil_Guns_Merica @Cernovich @LeoDiCaprio is a hypocrite just like the rest of the celebrities on climate change who… 
1,@mikerugnetta How to address climate change with skeptics.,@mikerugnetta How to address climate change with skeptics.
1,"@aliamjadrizvi You know the whole climate change debate isn't just about a rejection of evidence, but what the action to take should be.","@aliamjadrizvi You know the whole climate change debate isn't just about a rejection of evidence, but what the action to take should be."
1,The changes humanity needs to adapt to climate change would cost &lt;0.1% of global GDP #ClimateFacts @ConservationOrg https://t.co/kwxoJdrWvt,The changes humanity needs to adapt to climate change would cost &lt;0.1% of global GDP #ClimateFacts @ConservationOrg 
1,Blackhawks' Jonathan Toews shares passionate message about climate change - For The Win https://t.co/NAfclvVCgE,Blackhawks' Jonathan Toews shares passionate message about climate change - For The Win 
-1,Pres. Trump listed facts about the Paris global warming treaty. Democrats like John Kerry and Jerry Brown are lying to you! #WakeUpAmerica!,Pres. Trump listed facts about the Paris global warming treaty. Democrats like John Kerry and Jerry Brown are lying to you! #WakeUpAmerica!
2,Pacific Islands accuse USA of 'abandoning' them to climate change - AppsforPCdaily https://t.co/ISXNmzUMv8,Pacific Islands accuse USA of 'abandoning' them to climate change - AppsforPCdaily 
1,@kurteichenwald Not to mention Trump and family who wrote a letter in 2009 urging Obama to act on climate change.,@kurteichenwald Not to mention Trump and family who wrote a letter in 2009 urging Obama to act on climate change.
1,Mike Pence gets buried for pretending he can’t understand the importance of climate change https://t.co/K1JDL2QHut via @PalmerReport,Mike Pence gets buried for pretending he can’t understand the importance of climate change  via @PalmerReport
1,"@VP @POTUS @NASA @NASA_Johnson So, the VP doesn't believe in climate change, that people are born LGBT, or that birth control (1/2)","@VP @POTUS @NASA @NASA_Johnson So, the VP doesn't believe in climate change, that people are born LGBT, or that birth control (1/2)"
0,You cannot talk about climate change and defence in the same moment audience - push the button and you will not nee… https://t.co/s6sFPDwqjo,You cannot talk about climate change and defence in the same moment audience - push the button and you will not nee… 
