sequence,labels_scores,technology,politics,finance,wildlife,label,score
@RobertWoodham2 @EcoSexuality @peter_upfield @peidays306 @realDonaldTrump Very true - we have to get out - global warming is a hoax -,"{'politics': 0.6290895938873291, 'technology': 0.182178795337677, 'wildlife': 0.12043240666389465, 'finance': 0.06829925626516342}",0.182178795337677,0.6290895938873291,0.06829925626516342,0.12043240666389465,politics,0.6290895938873291
Not a single mention of China inventing climate change. Fake news!!! #BBCDebate #LeadersDebate,"{'politics': 0.5907862186431885, 'technology': 0.20908209681510925, 'wildlife': 0.10349465161561966, 'finance': 0.09663709998130798}",0.20908209681510925,0.5907862186431885,0.09663709998130798,0.10349465161561966,politics,0.5907862186431885
Mr. Trump @realDonaldTrump: you may not believe in climate change but your insurance company does. Be a businessman,"{'politics': 0.4684877097606659, 'finance': 0.3778688907623291, 'technology': 0.08917674422264099, 'wildlife': 0.06446664035320282}",0.08917674422264099,0.4684877097606659,0.3778688907623291,0.06446664035320282,politics,0.4684877097606659
Government scientists say climate change could wipe out U.S. coral reefs in just a few decades. ,"{'wildlife': 0.7141701579093933, 'technology': 0.11953916400671005, 'politics': 0.09367616474628448, 'finance': 0.07261452823877335}",0.11953916400671005,0.09367616474628448,0.07261452823877335,0.7141701579093933,wildlife,0.7141701579093933
@StJohnsSE19 climate change comments from #candidates2017 ,"{'politics': 0.9205965399742126, 'wildlife': 0.03298356384038925, 'technology': 0.027692345902323723, 'finance': 0.018727591261267662}",0.027692345902323723,0.9205965399742126,0.018727591261267662,0.03298356384038925,politics,0.9205965399742126
"@shannoncoulter As world leaders fly private jets, limos to talk about climate change... Tell me what verifiable be… ","{'politics': 0.7979020476341248, 'technology': 0.08553773909807205, 'wildlife': 0.06012933701276779, 'finance': 0.05643080547451973}",0.08553773909807205,0.7979020476341248,0.05643080547451973,0.06012933701276779,politics,0.7979020476341248
@BBCBreaking Not good Mr president. climate change is for real,"{'politics': 0.37454479932785034, 'wildlife': 0.28627997636795044, 'technology': 0.2105843871831894, 'finance': 0.1285908967256546}",0.2105843871831894,0.37454479932785034,0.1285908967256546,0.28627997636795044,politics,0.37454479932785034
@JasonBordoff @StevenMufson Shareholders instruct Exxon to recognise that fighting climate change affects their bus… ,"{'finance': 0.4827400743961334, 'politics': 0.4134645462036133, 'technology': 0.07900018990039825, 'wildlife': 0.024795155972242355}",0.07900018990039825,0.4134645462036133,0.4827400743961334,0.024795155972242355,finance,0.4827400743961334
"@Diplomat655 @WiserThanIWasB4 @LuEleison @elusivemoby Actually made it for the climate change video they made.
Frie… ","{'technology': 0.6198095679283142, 'politics': 0.25106188654899597, 'wildlife': 0.07549144327640533, 'finance': 0.05363713577389717}",0.6198095679283142,0.25106188654899597,0.05363713577389717,0.07549144327640533,technology,0.6198095679283142
@senronjohnson - from a voter in your district: please consider Carbon Fee and Dividend to address #climate change. @citizensclimate,"{'politics': 0.6547027230262756, 'finance': 0.301622599363327, 'technology': 0.026689769700169563, 'wildlife': 0.016984855756163597}",0.026689769700169563,0.6547027230262756,0.301622599363327,0.016984855756163597,politics,0.6547027230262756
@CMSH1969 @JohnKasich The 'deal' is about how the entire world is effected by climate change. It's unfortunate that… ,"{'politics': 0.8234292268753052, 'wildlife': 0.07076428830623627, 'technology': 0.06468777358531952, 'finance': 0.04111867770552635}",0.06468777358531952,0.8234292268753052,0.04111867770552635,0.07076428830623627,politics,0.8234292268753052
"Shareholders force ExxonMobil to come clean on cost of climate change
Fμ©€ Trump &amp; RexTillerson
","{'finance': 0.6711239814758301, 'politics': 0.31278666853904724, 'technology': 0.01204123068600893, 'wildlife': 0.004048073664307594}",0.01204123068600893,0.31278666853904724,0.6711239814758301,0.004048073664307594,finance,0.6711239814758301
Way to go Blackrock! Financial firms lead shareholder against Exxon Mobile and their climate change policies! ,"{'finance': 0.958608090877533, 'politics': 0.03163165599107742, 'technology': 0.00829822476953268, 'wildlife': 0.0014620033325627446}",0.00829822476953268,0.03163165599107742,0.958608090877533,0.0014620033325627446,finance,0.958608090877533
"@MarkHertling @barbarastarrcnn @CNNPolitics Person associates climate change agreement with Obama, hence, it must g… ","{'politics': 0.9758440852165222, 'technology': 0.01041262038052082, 'finance': 0.006976595614105463, 'wildlife': 0.006766715552657843}",0.01041262038052082,0.9758440852165222,0.006976595614105463,0.006766715552657843,politics,0.9758440852165222
"@SFCFinance Hey! We have a new board for bouncing ideas on climate change, are you interested? ","{'finance': 0.8603484034538269, 'technology': 0.05950591340661049, 'politics': 0.043792881071567535, 'wildlife': 0.03635276108980179}",0.05950591340661049,0.043792881071567535,0.8603484034538269,0.03635276108980179,finance,0.8603484034538269
Lol global warming isn't real. RIP to the dock. ,"{'wildlife': 0.3380386233329773, 'technology': 0.29986342787742615, 'politics': 0.24909797310829163, 'finance': 0.11300002783536911}",0.29986342787742615,0.24909797310829163,0.11300002783536911,0.3380386233329773,wildlife,0.3380386233329773
"Roughly 4-in-10 Americans expect harmful effects from climate change on wildlife, shorelines and weather patterns… ","{'wildlife': 0.9870455265045166, 'technology': 0.00508045544847846, 'politics': 0.004032127559185028, 'finance': 0.003841931698843837}",0.00508045544847846,0.004032127559185028,0.003841931698843837,0.9870455265045166,wildlife,0.9870455265045166
@realDonaldTrump An important issue and one of many reason I back you. Please DON'T do global warming crap,"{'politics': 0.70576012134552, 'technology': 0.12385080754756927, 'wildlife': 0.11062731593847275, 'finance': 0.059761714190244675}",0.12385080754756927,0.70576012134552,0.059761714190244675,0.11062731593847275,politics,0.70576012134552
"@TimWattsMP Isn't that part of the Secret Coalition agreement ?
To do as little as possible/thwart climate change policy
 #auspol","{'politics': 0.92516028881073, 'technology': 0.030946506187319756, 'finance': 0.023841820657253265, 'wildlife': 0.0200513768941164}",0.030946506187319756,0.92516028881073,0.023841820657253265,0.0200513768941164,politics,0.92516028881073
Y'all climate change is real like idek how this is still a debate ����,"{'politics': 0.419369637966156, 'wildlife': 0.21981705725193024, 'technology': 0.2146729975938797, 'finance': 0.14614033699035645}",0.2146729975938797,0.419369637966156,0.14614033699035645,0.21981705725193024,politics,0.419369637966156
#IGES exchanged the views on climate change policy with #Tsinghua Unveristy. IGES and Tsinghua started the research… ,"{'technology': 0.43882521986961365, 'politics': 0.3591383099555969, 'wildlife': 0.14994396269321442, 'finance': 0.05209251865744591}",0.43882521986961365,0.3591383099555969,0.05209251865744591,0.14994396269321442,technology,0.43882521986961365
One can only hope that the little we are doing to prevent climate change isn't decimated tomorrow. ,"{'wildlife': 0.8430957794189453, 'technology': 0.07639428973197937, 'politics': 0.04859689995646477, 'finance': 0.03191298991441727}",0.07639428973197937,0.04859689995646477,0.03191298991441727,0.8430957794189453,wildlife,0.8430957794189453
Because climate change is a game show. ,"{'politics': 0.32453203201293945, 'technology': 0.2872553765773773, 'wildlife': 0.24497324228286743, 'finance': 0.14323940873146057}",0.2872553765773773,0.32453203201293945,0.14323940873146057,0.24497324228286743,politics,0.32453203201293945
please send him to Venus so he can experience what global warming really is. no walls can protect him there. right… ,"{'technology': 0.3666638731956482, 'politics': 0.3313654959201813, 'wildlife': 0.19177021086215973, 'finance': 0.11020044982433319}",0.3666638731956482,0.3313654959201813,0.11020044982433319,0.19177021086215973,technology,0.3666638731956482
"Human rights, climate change, supply chain, business ethics, CG: most important engagement issues for Swiss investo… ","{'finance': 0.5082652568817139, 'technology': 0.2102140635251999, 'politics': 0.1616356372833252, 'wildlife': 0.11988504230976105}",0.2102140635251999,0.1616356372833252,0.5082652568817139,0.11988504230976105,finance,0.5082652568817139
"No offense to a good meme, but could y'all chill on the whole #covfefe thing to talk about, you know, the whole climate change business.","{'politics': 0.4963937997817993, 'technology': 0.313748300075531, 'wildlife': 0.10419727861881256, 'finance': 0.08566061407327652}",0.313748300075531,0.4963937997817993,0.08566061407327652,0.10419727861881256,politics,0.4963937997817993
ExxonMobil’s shareholders force the company to confront climate change head on ,"{'politics': 0.6109027862548828, 'finance': 0.3285273611545563, 'technology': 0.0411791130900383, 'wildlife': 0.01939065381884575}",0.0411791130900383,0.6109027862548828,0.3285273611545563,0.01939065381884575,politics,0.6109027862548828
Does Trump know or even care that his beloved Mar a Largo estate will be under water without an agreement on climate change !,"{'politics': 0.7379974722862244, 'wildlife': 0.1560579538345337, 'finance': 0.07159435749053955, 'technology': 0.0343502052128315}",0.0343502052128315,0.7379974722862244,0.07159435749053955,0.1560579538345337,politics,0.7379974722862244
The U.S. could learn from China about climate change policy | Opinion ,"{'politics': 0.32664409279823303, 'technology': 0.3014732897281647, 'wildlife': 0.24946436285972595, 'finance': 0.12241825461387634}",0.3014732897281647,0.32664409279823303,0.12241825461387634,0.24946436285972595,politics,0.32664409279823303
Britain urges United States to take climate change seriously - Nasdaq  #Market #Equity,"{'finance': 0.5440706610679626, 'politics': 0.22514183819293976, 'technology': 0.1330842673778534, 'wildlife': 0.0977032482624054}",0.1330842673778534,0.22514183819293976,0.5440706610679626,0.0977032482624054,finance,0.5440706610679626
Will CBA's board vote against financing Adani – and against global warming? @CBAnewsroom ,"{'finance': 0.8461011648178101, 'politics': 0.1311739832162857, 'technology': 0.013259013183414936, 'wildlife': 0.009465758688747883}",0.013259013183414936,0.1311739832162857,0.8461011648178101,0.009465758688747883,finance,0.8461011648178101
China's Li: fighting climate change is 'global consensus' - Chinese Premier Li Keqiang says fighting climate ch... ,"{'politics': 0.6405128836631775, 'technology': 0.15774184465408325, 'wildlife': 0.11667405068874359, 'finance': 0.08507116883993149}",0.15774184465408325,0.6405128836631775,0.08507116883993149,0.11667405068874359,politics,0.6405128836631775
" lllll The UK will continue to lobby the US to take climate change seriously, the Foreign Secretary has said, as th…","{'politics': 0.9120610356330872, 'wildlife': 0.0438539944589138, 'technology': 0.02586253359913826, 'finance': 0.01822240650653839}",0.02586253359913826,0.9120610356330872,0.01822240650653839,0.0438539944589138,politics,0.9120610356330872
#BreakingNews CHINA CLIMATE CHANGE - China promises to keep up fight against climate change ,"{'politics': 0.4834645092487335, 'technology': 0.21893668174743652, 'wildlife': 0.18292084336280823, 'finance': 0.11467792093753815}",0.21893668174743652,0.4834645092487335,0.11467792093753815,0.18292084336280823,politics,0.4834645092487335
@SenWarren @realDonaldTrump Such a poor decision. Science has proven climate change. The entire world agrees there'… ,"{'politics': 0.7011303901672363, 'technology': 0.2058594524860382, 'wildlife': 0.057070501148700714, 'finance': 0.03593964874744415}",0.2058594524860382,0.7011303901672363,0.03593964874744415,0.057070501148700714,politics,0.7011303901672363
@realDonaldTrump pulling out of Paris deal! He don't give a fuck about climate change he here to snatch America by the Pussy!,"{'politics': 0.9606302976608276, 'technology': 0.015938878059387207, 'finance': 0.011862357147037983, 'wildlife': 0.01156847458332777}",0.015938878059387207,0.9606302976608276,0.011862357147037983,0.01156847458332777,politics,0.9606302976608276
Donald Trump likely to pull out of Paris deal: US states pledge to continue efforts to combat climate change -…… ,"{'politics': 0.8642218112945557, 'wildlife': 0.04576945677399635, 'technology': 0.04517543688416481, 'finance': 0.044833242893218994}",0.04517543688416481,0.8642218112945557,0.044833242893218994,0.04576945677399635,politics,0.8642218112945557
